date,sales,price,inventory,is_weekend,promotion_text
2026-05-19,274.9627701187383,144.61154621336328,553,0,全场8折
2026-05-20,213.27781892888788,87.3309316279753,581,0,新品上市
2026-05-21,330.0988266239155,77.07446731435537,693,0,限时秒杀
2026-05-22,254.28917266601158,114.39995432390158,496,0,新品上市
2026-05-23,231.43187598993373,90.87341710980964,378,1,新品上市
2026-05-24,295.2535656957616,52.538635566034486,950,1,满200减30
2026-05-25,273.1318011700114,65.61525973661904,464,0,全场8折
2026-05-26,200.4191132368299,121.59722288473975,430,0,无活动
2026-05-27,270.0142633340345,115.89239419101514,740,0,全场8折
2026-05-28,217.83436793184194,52.70959925034835,443,0,无活动
2026-05-29,279.59384017261453,72.19721619329495,921,0,全场8折
2026-05-30,235.06860353855632,73.10747965880714,554,1,新品上市
2026-05-31,287.8457290473683,117.18927435987284,700,1,限时秒杀
2026-06-01,295.25373410817224,51.97105377543642,824,0,限时秒杀
2026-06-02,220.80161213992744,60.41085819845738,754,0,满200减30
2026-06-03,235.53254875116312,129.99160853731894,164,0,无活动
2026-06-04,238.92732846645774,67.85446620543337,175,0,无活动
2026-06-05,183.93805288852323,115.27461078518748,810,0,无活动
2026-06-06,232.5148216814329,73.81827810467266,242,1,新品上市
2026-06-07,227.2516112985165,59.94413927593452,927,1,无活动
2026-06-08,271.61296557447736,74.3172190999454,704,0,限时秒杀
2026-06-09,206.82807119686993,122.22669318556592,572,0,新品上市
2026-06-10,248.06027291498845,135.56964681062857,516,0,全场8折
2026-06-11,209.07884960922647,133.02198645669915,404,0,无活动
2026-06-12,183.89640611627482,89.71835296184548,835,0,无活动
2026-06-13,238.82115863810486,116.80851365706462,596,1,全场8折
2026-06-14,196.70654302678219,70.4984295415821,390,1,无活动
2026-06-15,251.28341607407384,79.31477302610134,201,0,全场8折
2026-06-16,220.5847880465175,139.63358185211197,366,0,新品上市
2026-06-17,278.48966905983934,51.300192351073605,966,0,限时秒杀
2026-06-18,263.0306354643123,58.5508530854468,721,0,全场8折
2026-06-19,212.3053826503209,70.78862551460273,941,0,满200减30
2026-06-20,268.7173256970802,52.65322038738197,876,1,全场8折
2026-06-21,173.07813216990715,68.14354350897973,102,1,无活动
2026-06-22,215.0020074084062,108.30415609696922,184,0,新品上市
2026-06-23,204.6526318436988,92.1424550592498,893,0,新品上市
2026-06-24,238.2535540467106,139.2671711076975,427,0,全场8折
2026-06-25,281.19083005872005,131.7443561738441,915,0,限时秒杀
2026-06-26,210.7502516882379,84.1817351697876,549,0,满200减30
2026-06-27,185.57338338046335,75.94234334312925,553,1,新品上市
2026-06-28,213.8922443635417,87.96924081672668,728,1,无活动
2026-06-29,221.90176979574318,109.02949425148077,320,0,无活动
2026-06-30,300.1731234729505,76.80636408228763,253,0,限时秒杀
2026-07-01,236.36481975480623,112.41489078491341,764,0,新品上市
2026-07-02,201.17782092449744,90.94116521912404,111,0,全场8折
2026-07-03,213.57433137449345,105.20471808519802,232,0,无活动
2026-07-04,282.29903300957034,93.61265291353166,403,1,限时秒杀
2026-07-05,190.5009814619176,79.44657595419177,392,1,新品上市
2026-07-06,213.490560117807,144.84533069621568,399,0,新品上市
2026-07-07,235.52785481167703,126.36057941597608,839,0,新品上市
2026-07-08,209.21644499508335,64.01131757664525,882,0,新品上市
2026-07-09,211.23142090403573,136.84679758979127,142,0,新品上市
2026-07-10,200.078165984281,98.74311982495136,442,0,无活动
2026-07-11,244.1539119515926,139.45522268940914,425,1,限时秒杀
2026-07-12,224.4080946548309,129.98552559473154,913,1,新品上市
2026-07-13,208.04615299548047,92.52135044692335,597,0,满200减30
2026-07-14,183.67566273742716,52.24693083201174,463,0,满200减30
2026-07-15,262.6511776507393,76.8677359384946,990,0,限时秒杀
2026-07-16,199.669078454163,104.16342146608669,526,0,全场8折
2026-07-17,243.9664320019476,113.34782198261473,120,0,全场8折
2026-07-18,234.3933952800902,75.78876854332023,506,1,全场8折
2026-07-19,220.51419941381806,63.93560740728241,718,1,满200减30
2026-07-20,262.2911389597954,133.4930236799299,435,0,全场8折
2026-07-21,163.65780236621197,148.44021807035523,914,0,无活动
2026-07-22,202.32007501434433,102.56901823026858,216,0,新品上市
2026-07-23,235.5855170122831,67.16792858483035,223,0,满200减30
2026-07-24,261.24120966934936,77.2307326519369,498,0,限时秒杀
2026-07-25,232.6939971699583,51.83906765474667,892,1,限时秒杀
2026-07-26,225.23883563545274,141.4298806560499,903,1,新品上市
2026-07-27,229.74378029478046,61.77510828901411,814,0,满200减30
2026-07-28,231.0728224337248,107.65164755142536,150,0,全场8折
2026-07-29,228.9424725321683,77.4055220687206,882,0,全场8折
2026-07-30,161.07534222948914,105.41780025157934,423,0,无活动
2026-07-31,171.52464725896542,115.14203883518643,888,0,无活动
2026-08-01,240.53293672481004,132.97418037072015,240,1,全场8折
2026-08-02,257.1689993413356,70.64212717606031,569,1,限时秒杀
2026-08-03,203.56236974528824,51.09958286584805,886,0,限时秒杀
2026-08-04,184.21224646472564,63.68856300688073,901,0,无活动
2026-08-05,179.05286552875015,140.00186418481053,433,0,新品上市
2026-08-06,209.8410531712703,137.38900775625154,992,0,全场8折
2026-08-07,172.79397622358377,109.74131021703083,472,0,无活动
2026-08-08,197.87111370566288,110.05168604336534,663,1,无活动
2026-08-09,210.63454937172517,116.50366745462554,593,1,全场8折
2026-08-10,210.03352820036832,67.53712786234496,638,0,全场8折
2026-08-11,264.2969058911748,141.44119459249598,768,0,限时秒杀
2026-08-12,160.60984339647706,91.8770524892073,850,0,新品上市
2026-08-13,170.17888273920062,88.31385282494975,255,0,新品上市
2026-08-14,209.30902067611257,101.89177052828376,390,0,全场8折
2026-08-15,250.75224736766495,54.696596677505504,747,1,满200减30
2026-08-16,153.67895003622203,66.62833687560794,243,1,无活动
2026-08-17,176.33302399629704,123.80336164263704,205,0,无活动
2026-08-18,232.16817255066962,58.27986679251265,519,0,全场8折
2026-08-19,189.76536045363542,110.31521094663881,769,0,满200减30
2026-08-20,246.12576275595296,74.5349109681321,757,0,限时秒杀
2026-08-21,211.4125180949641,88.92956140419766,101,0,全场8折
2026-08-22,205.9845676946478,78.86937367706999,688,1,全场8折
2026-08-23,178.2653587998493,85.56727164649492,743,1,无活动
